"ID","Learning level","Spelling","Synthesis","Phonemic Synthesis","IllustrationFile","AudioFile","IsSimpleWord","IsSightWord","IsPhonicsWord"
"swing","69","swing","sw/i/ng","sw/i/ng","","WordAudio_swing.ogg","Y","N","Y"
"swim","69","swim","sw/i/m","sw/i/m","WordImage_swim.png","WordAudio_swim.ogg","Y","N","Y"
"swift_aqua_sw","69","swift","sw/i/f/t","sw/i/f/t","","WordAudio_swift.ogg","Y","N","Y"
"swell","69","swell","sw/e/ll","sw/e/l","","WordAudio_swell.ogg","Y","N","Y"
"swam","69","swam","sw/a/m","sw/ae/m","","WordAudio_swam.ogg","Y","N","Y"
"tweet","68","tweet","tw/ee/t","tw/i:/t","","WordAudio_tweet.ogg","Y","N","Y"
"tweak","68","tweak","tw/ea/k","tw/i:/k","","WordAudio_tweak.ogg","Y","N","Y"
"twisting","68","twisting","tw/i/s/t/i/ng","tw/i/s/t/i/ng","","WordAudio_twisting.ogg","N","N","Y"
"twist","68","twist","tw/i/s/t","tw/i/s/t","","WordAudio_twist.ogg","Y","N","Y"
"twin","68","twin","tw/i/n","tw/i/n","","WordAudio_twin.ogg","Y","N","Y"
"twig","68","twig","tw/i/g","tw/i/g","WordImage_twig.png","WordAudio_twig.ogg","Y","N","Y"
"twirl","68","twirl","tw/ir/l","tw/e:r/l","","WordAudio_twirl.ogg","Y","N","Y"
"trot","67","trot","tr/o/t","tr/o/t","","WordAudio_trot.ogg","Y","N","Y"
"dusk","70","dusk","d/u/sk","d/^/sk","","WordAudio_dusk.ogg","Y","N","Y"
"tree","67","tree","tr/ee","tr/i:","WordImage_tree.png","WordAudio_tree.ogg","Y","N","Y"
"desk","70","desk","d/e/sk","d/e/sk","WordImage_desk.png","WordAudio_desk.ogg","Y","N","Y"
"flask","70","flask","fl/a/sk","fl/a:r/sk","","WordAudio_flask.ogg","Y","N","Y"
"mist","72","mist","m/i/st","m/i/st","","WordAudio_mist.ogg","Y","N","Y"
"must","72","must","m/u/st","m/^/st","","WordAudio_must.ogg","Y","N","Y"
"lost","72","lost","l/o/st","l/o/st","","WordAudio_lost.ogg","Y","N","Y"
"list","72","list","l/i/st","l/i/st","","WordAudio_list.ogg","Y","N","Y"
"cost","72","cost","c/o/st","k/o/st","","WordAudio_cost.ogg","Y","N","Y"
"just","72","just","j/u/st","dz/^/st","","WordAudio_just.ogg","Y","N","Y"
"dust","72","dust","d/u/st","d/^/st","","WordAudio_dust.ogg","Y","N","Y"
"blast","72","blast","b/l/a/st","b/l/a:r/st","","WordAudio_blast.ogg","Y","N","Y"
"best","72","best","b/e/st","b/e/st","","WordAudio_best.ogg","Y","N","Y"
"wasp","71","wasp","w/a/sp","w/o/sp","WordImage_wasp.png","WordAudio_wasp.ogg","Y","N","Y"
"wisp","71","wisp","w/i/sp","w/i/sp","","WordAudio_wisp.ogg","Y","N","Y"
"rasp","71","rasp","r/a/sp","r/a:r/sp","","WordAudio_rasp.ogg","Y","N","Y"
"crisp_aqua_sp_end","71","crisp","cr/i/sp","kr/i/sp","","WordAudio_crisp.ogg","Y","N","Y"
"cusp","71","cusp","c/u/sp","k/^/sp","","WordAudio_cusp.ogg","Y","N","Y"
"gasp","71","gasp","g/a/sp","g/a:r/sp","","WordAudio_gasp.ogg","Y","N","Y"
"tusk","70","tusk","t/u/sk","t/^/sk","","WordAudio_tusk.ogg","Y","N","Y"
"risk","70","risk","r/i/sk","r/i/sk","","WordAudio_risk.ogg","Y","N","Y"
"husk","70","husk","h/u/sk","h/^/sk","","WordAudio_husk.ogg","Y","N","Y"
"frisk","70","frisk","fr/i/sk","fr/i/sk","","WordAudio_frisk.ogg","Y","N","Y"
"disk","70","disk","d/i/sk","d/i/sk","","WordAudio_disk.ogg","Y","N","Y"
"rust","72","rust","r/u/st","r/^/st","","WordAudio_rust.ogg","Y","N","Y"
"trip","67","trip","tr/i/p","tr/i/p","","WordAudio_trip.ogg","Y","N","Y"
"train","67","train","tr/ai/n","tr/ei/n","","WordAudio_train.ogg","Y","N","Y"
"grant","65","grant","gr/a/n/t","gr/a:r/n/t","","WordAudio_grant.ogg","Y","N","Y"
"grunt_aqua_gr","65","grunt","gr/u/n/t","gr/^/n/t","","WordAudio_grunt.ogg","Y","N","Y"
"groan","65","groan","gr/oa/n","gr/..u/n","","WordAudio_groan.ogg","Y","N","Y"
"frost","64","frost","fr/o/s/t","fr/o/s/t","","WordAudio_frost.ogg","Y","N","Y"
"from","64","from","fr/o/m","fr/o/m","","WordAudio_from.ogg","Y","N","Y"
"frog","64","frog","fr/o/g","fr/o/g","WordImage_frog.png","WordAudio_frog.ogg","Y","N","Y"
"free","64","free","fr/ee","fr/i:","","WordAudio_free.ogg","Y","N","Y"
"frill","64","frill","fr/i/ll","fr/i/l","","WordAudio_frill.ogg","Y","N","Y"
"freshness","64","freshness","fr/e/sh/n/e/ss","fr/e/sh/n/..r/s","","WordAudio_freshness.ogg","N","N","Y"
"fresh","64","fresh","fr/e/sh","fr/e/sh","","WordAudio_fresh.ogg","Y","N","Y"
"frown","64","frown","fr/ow/n","fr/au/n","","WordAudio_frown.ogg","Y","N","Y"
"droop","63","droop","dr/oo/p","dr/u:/p","","WordAudio_droop.ogg","Y","N","Y"
"drop","63","drop","dr/o/p","dr/o/p","","WordAudio_drop.ogg","Y","N","Y"
"drip","63","drip","dr/i/p","dr/i/p","WordImage_drip.png","WordAudio_drip.ogg","Y","N","Y"
"drill","63","drill","dr/i/ll","dr/i/l","","WordAudio_drill.ogg","Y","N","Y"
"drift_aqua_dr","63","drift","dr/i/f/t","dr/i/f/t","","WordAudio_drift.ogg","Y","N","Y"
"drain","63","drain","dr/ai/n","dr/ei/n","","WordAudio_drain.ogg","Y","N","Y"
"dress","63","dress","dr/e/ss","dr/e/s","WordImage_dress.png","WordAudio_dress.ogg","Y","N","Y"
"drench_aqua","63","drench","dr/e/n/ch","dr/e/n/tsh","","WordAudio_drench.ogg","Y","N","Y"
"grass","65","grass","gr/a/ss","gr/a:r/s","WordImage_grass.png","WordAudio_grass.ogg","Y","N","Y"
"trick","67","trick","tr/i/ck","tr/i/k","","WordAudio_trick.ogg","Y","N","Y"
"grasp","65","grasp","gr/a/s/p","gr/a:r/s/p","","WordAudio_grasp.ogg","Y","N","Y"
"growl","65","growl","gr/ow/l","gr/au/l","","WordAudio_growl.ogg","Y","N","Y"
"trail","67","trail","tr/ai/l","tr/ei/l","","WordAudio_trail.ogg","Y","N","Y"
"trend","67","trend","tr/e/n/d","tr/e/n/d","","WordAudio_trend.ogg","Y","N","Y"
"trap","67","trap","tr/a/p","tr/ae/p","","WordAudio_trap.ogg","Y","N","Y"
"track","67","track","tr/a/ck","tr/ae/k","","WordAudio_track.ogg","Y","N","Y"
"trust","67","trust","tr/u/s/t","tr/^/s/t","","WordAudio_trust.ogg","Y","N","Y"
"truck_aqua","67","truck","tr/u/ck","tr/^/k","","WordAudio_truck.ogg","Y","N","Y"
"prod","66","prod","pr/o/d","pr/o/d","","WordAudio_prod.ogg","Y","N","Y"
"preen","66","preen","pr/ee/n","pr/i:/n","","WordAudio_preen.ogg","Y","N","Y"
"print","66","print","pr/i/n/t","pr/i/n/t","","WordAudio_print.ogg","Y","N","Y"
"prick","66","prick","pr/i/ck","pr/i/k","","WordAudio_prick.ogg","Y","N","Y"
"press","66","press","pr/e/ss","pr/e/s","WordImage_press.png","WordAudio_press.ogg","Y","N","Y"
"pram","66","pram","pr/a/m","pr/a:r/m","","WordAudio_pram.ogg","Y","N","Y"
"pass","65","pass","p/a/ss","p/a:r/s","","WordAudio_pass.ogg","Y","N","Y"
"class","65","class","cl/a/ss","kl/a:r/s","WordImage_class.png","WordAudio_class.ogg","Y","N","Y"
"green","65","green","gr/ee/n","gr/i:/n","WordImage_green.png","WordAudio_green.ogg","Y","N","Y"
"grip","65","grip","gr/i/p","gr/i/p","","WordAudio_grip.ogg","Y","N","Y"
"grin","65","grin","gr/i/n","gr/i/n","","WordAudio_grin.ogg","Y","N","Y"
"grill_aqua","65","grill","gr/i/ll","gr/i/l","","WordAudio_grill.ogg","Y","N","Y"
"grain","65","grain","gr/ai/n","gr/ei/n","","WordAudio_grain.ogg","Y","N","Y"
"grab","65","grab","gr/a/b","gr/ae/b","","WordAudio_grab.ogg","Y","N","Y"
"splash","90","splash","spl/a/sh","spl/ae/sh ","","WordAudio_splash.ogg","Y","N","Y"
"lake","93","lake",,"l/ei/k","WordImage_lake.png","WordAudio_lake.ogg","N","Y","N"
"splatter","90","splatter","spl/a/tt/er","spl/ae/t/..r ","","WordAudio_splatter.ogg","N","N","Y"
"razor","93","razor",,"r/ei/z/..r","WordImage_razor.png","WordAudio_razor.ogg","N","N","N"
"rake","93","rake",,"r/ei/k ","","WordAudio_rake.ogg","N","Y","N"
"restaurant","93","restaurant",,"r/e/s/t/r/o/n/t","WordImage_restaurant.png","WordAudio_restaurant.ogg","N","N","N"
"recipe","93","recipe",,"r/e/s/i/p/i:","WordImage_recipe.png","WordAudio_recipe.ogg","N","N","N"
"referee","93","referee",,"r/e/f/..r/r/i:","WordImage_referee.png","WordAudio_referee.ogg","N","N","N"
"rice","93","rice",,"r/ai/s","WordImage_rice.png","WordAudio_rice.ogg","N","Y","N"
"riper","93","riper",,"r/ai/p/..r ","","WordAudio_riper.ogg","N","N","N"
"ripe","93","ripe",,"r/ai/p ","","WordAudio_ripe.ogg","N","Y","N"
"rude","93","rude",,"r/u:/d ","","WordAudio_rude.ogg","N","Y","N"
"ride","93","ride",,"r/ai/d ","","WordAudio_ride.ogg","N","Y","N"
"rope","93","rope",,"r/..u/p","WordImage_rope.png","WordAudio_rope.ogg","N","Y","N"
"roll","93","roll",,"r/..u/l","","WordAudio_roll.ogg","N","N","N"
"rode","93","rode",,"r/..u/d ","","WordAudio_rode.ogg","N","Y","N"
"robe","93","robe",,"r/..u/b ","","WordAudio_robe.ogg","N","Y","N"
"present","93","present",,"pr/e/z/nt","","WordAudio_present.ogg","N","N","N"
"plane","93","plane",,"pl/ei/n ","","WordAudio_plane.ogg","N","Y","N"
"pupils","93","pupils",,,"WordImage_pupils.png","WordAudio_pupils.ogg","N","N","N"
"pull","93","pull","p/u/ll","p/u/l","WordImage_pull.png","WordAudio_pull.ogg","N","N","Y"
"rose","93","rose",,"r/..u/z","WordImage_rose.png","WordAudio_rose.ogg","N","Y","N"
"ruler","93","ruler",,"r/u:/l/..r","WordImage_ruler.png","WordAudio_ruler.ogg","N","N","N"
"salad","93","salad",,"s/ae/l/..r/d","WordImage_salad.png","WordAudio_salad.ogg","N","N","N"
"sidewalk","93","sidewalk",,"s/ai/d/w/o:/k","WordImage_sidewalk.png","WordAudio_sidewalk.ogg","N","N","N"
"spoken","93","spoken",,"s/p/..u/k/..r/n ","","WordAudio_spoken.ogg","N","N","N"
"spoke","93","spoke",,"s/p/..u/k ","","WordAudio_spoke.ogg","N","Y","N"
"sausage","93","sausage",,"s/o/s/i/dz","WordImage_sausage.png","WordAudio_sausage.ogg","N","N","N"
"smiling","93","smiling",,"s/m/ai/l/i/ng","WordImage_smiling.png","WordAudio_smiling.ogg","N","N","N"
"smile","93","smile",,"s/m/ai/l ","","WordAudio_smile.ogg","N","Y","N"
"smoke","93","smoke",,"s/m/..u/k ","","WordAudio_smoke.ogg","N","N","N"
"slime","93","slime",,"s/l/ai/m ","","WordAudio_slime.ogg","N","Y","N"
"slide","93","slide",,"s/l/ai/d ","","WordAudio_slide.ogg","N","Y","N"
"squirrel","93","squirrel",,"s/kw/i/r/..r/l","WordImage_squirrel.png","WordAudio_squirrel.ogg","N","N","N"
"screwdriver","93","screwdriver",,"s/k/r/u:/d/r/ai/v/..r","WordImage_screwdriver.png","WordAudio_screwdriver.ogg","N","N","N"
"scorpion","93","scorpion",,"s/k/o:/p/i/..r/n","WordImage_scorpion.png","WordAudio_scorpion.ogg","N","N","N"
"skiing","93","skiing",,"s/k/i:/i/ng","","WordAudio_skiing.ogg","N","N","N"
"signature","93","signature",,"s/i/g/n/i/tsh/..r","","WordAudio_signature.ogg","N","N","N"
"save","93","save",,"s/ei/v ","","WordAudio_save.ogg","N","Y","N"
"same","93","same",,"s/ei/m ","","WordAudio_same.ogg","N","Y","N"
"safest","93","safest",,"s/ei/f/i/s/t ","","WordAudio_safest.ogg","N","N","N"
"safer","93","safer",,"s/ei/f/..r ","","WordAudio_safer.ogg","N","Y","N"
"second","93","second","s/e/c/o/nd","s/e/k/..r/nd","","WordAudio_second.ogg","N","N","Y"
"size","93","size",,"s/ai/z ","","WordAudio_size.ogg","N","Y","N"
"prize","93","prize",,"p/r/ai/z ","","WordAudio_prize.ogg","N","Y","N"
"pocket","93","pocket",,"p/o/k/i/t","WordImage_pocket.png","WordAudio_pocket.ogg","N","N","N"
"plate","93","plate",,"p/l/ei/t","WordImage_plate.png","WordAudio_plate.ogg","N","Y","N"
"planet","93","planet",,"p/l/ae/n/i/t","WordImage_planet.png","WordAudio_planet.ogg","N","N","N"
"note","93","note",,"n/..u/t ","","WordAudio_note.ogg","N","Y","N"
"museum","93","museum",,,"WordImage_museum.png","WordAudio_museum.ogg","N","N","N"
"mirror","93","mirror",,"m/i/r/..r","WordImage_mirror.png","WordAudio_mirror.ogg","N","N","N"
"mate","93","mate",,"m/ei/t ","","WordAudio_mate.ogg","N","Y","N"
"mane","93","mane",,"m/ei/n ","","WordAudio_mane.ogg","N","N","N"
"make","93","make",,"m/ei/k ","","WordAudio_make.ogg","N","Y","N"
"made","93","made",,"m/ei/d ","","WordAudio_made.ogg","N","Y","N"
"melon","93","melon",,"m/e/l/..r/n","WordImage_melon.png","WordAudio_melon.ogg","N","N","N"
"mountain","93","mountain",,"m/au/n/t/i/n","WordImage_mountain.png","WordAudio_mountain.ogg","N","N","N"
"mine","93","mine",,"m/ai/n ","","WordAudio_mine.ogg","N","Y","N"
"market","93","market",,"m/a:r/k/i/t","","WordAudio_market.ogg","N","N","N"
"monkey","93","monkey",,"m/^/ngk/i","WordImage_monkey.png","WordAudio_monkey.ogg","N","N","N"
"motorcycle","93","motorcycle",,"m/..u/t/..r/s/ai/k/l","WordImage_motorcycle.png","WordAudio_motorcycle.ogg","N","N","N"
"mosquito","93","mosquito",,"m/..r/s/k/i:/t/..u","WordImage_mosquito.png","WordAudio_mosquito.ogg","N","N","N"
"lizard","93","lizard","l/i/z/ar/d","l/i/z/..r/d","WordImage_lizard.png","WordAudio_lizard.ogg","N","N","Y"
"late","93","late",,"l/ei/t ","","WordAudio_late.ogg","N","Y","N"
"lemon","93","lemon",,"l/e/m/..r/n","WordImage_lemon.png","WordAudio_lemon.ogg","N","Y","N"
"lighten","93","lighten",,"l/ai/t/n","","WordAudio_lighten.ogg","N","N","N"
"line","93","line",,"l/ai/n","WordImage_line.png","WordAudio_line.ogg","N","Y","N"
"notebook","93","notebook",,"n/..u/t/b/u/k","WordImage_notebook.png","WordAudio_notebook.ogg","N","N","N"
"sponge","93","sponge",,"s/p/^/n/dz","WordImage_sponge.png","WordAudio_sponge.ogg","N","N","N"
"nose","93","nose",,"n/..u/z","WordImage_nose.png","WordAudio_nose.ogg","N","Y","N"
"necklace","93","necklace",,"n/e/k/l/i/s","WordImage_necklace.png","WordAudio_necklace.ogg","N","N","N"
"pigeon","93","pigeon",,"p/i/dz/i/n","WordImage_pigeon.png","WordAudio_pigeon.ogg","N","N","N"
"piano","93","piano",,"p/i/ae/n/..u","WordImage_piano.png","WordAudio_piano.ogg","N","N","N"
"paper","93","paper",,"p/ei/p/..r","WordImage_paper.png","WordAudio_paper.ogg","N","N","N"
"pane","93","pane",,"p/ei/n ","","WordAudio_pane.ogg","N","N","N"
"page","93","page",,"p/ei/dz ","","WordAudio_page.ogg","N","Y","N"
"pearl","93","pearl",,"p/e:r/l","WordImage_pearl.png","WordAudio_pearl.ogg","N","N","N"
"penguin","93","penguin",,,"WordImage_penguin.png","WordAudio_penguin.ogg","N","N","N"
"pelican","93","pelican",,"p/e/l/i/k/..r/n","WordImage_pelican.png","WordAudio_pelican.ogg","N","N","N"
"pipe","93","pipe",,"p/ai/p ","","WordAudio_pipe.ogg","N","Y","N"
"pine","93","pine",,"p/ai/n ","","WordAudio_pine.ogg","N","Y","N"
"parrot","93","parrot","p/a/rr/o/t","p/ae/r/..r/t","WordImage_parrot.png","WordAudio_parrot.ogg","N","N","Y"
"palace","93","palace",,"p/ae/l/i/s","WordImage_palace.png","WordAudio_palace.ogg","N","N","N"
"pope","93","pope",,"p/..u/p ","","WordAudio_pope.ogg","N","N","N"
"poke","93","poke",,"p/..u/k ","","WordAudio_poke.ogg","N","Y","N"
"potato","93","potato",,"p/..r/t/ei/t/..u","WordImage_potato.png","WordAudio_potato.ogg","N","N","N"
"octopus","93","octopus",,"o/k/t/..r/p/..r/s","WordImage_octopus.png","WordAudio_octopus.ogg","N","N","N"
"octagon","93","octagon",,"o/k/t/..r/g/..r/n","WordImage_octagon.png","WordAudio_octagon.ogg","N","N","N"
"name","93","name",,"n/ei/m ","","WordAudio_name.ogg","N","Y","N"
"nails","93","nails","n/ai/l/s","n/ei/l/z","WordImage_nails.png","WordAudio_nails.ogg","N","N","Y"
"numbers","93","numbers","n/u/m/b/er/s","n/^/m/b/..r/z","WordImage_numbers.png","WordAudio_numbers.ogg","N","N","Y"
"like","93","like",,"l/ai/k ","","WordAudio_like.ogg","N","Y","N"
"spire","93","spire",,"s/p/ai/..r ","","WordAudio_spire.ogg","N","N","N"
"spine","93","spine",,"s/p/ai/n ","","WordAudio_spine.ogg","N","N","N"
"chicken","93","chicken",,"tsh/i/k/i/n","WordImage_chicken.png","WordAudio_chicken.ogg","N","N","N"
"chime","93","chime",,"tsh/ai/m ","","WordAudio_chime.ogg","N","N","N"
"chosen","93","chosen",,"tsh/..u/z/n ","","WordAudio_chosen.ogg","N","N","N"
"chose","93","chose",,"tsh/..u/z ","","WordAudio_chose.ogg","N","Y","N"
"choke","93","choke",,"tsh/..u/k ","","WordAudio_choke.ogg","N","Y","N"
"trumpet","93","trumpet","tr/u/mp/e/t","tr/^/mp/i/t","","WordAudio_trumpet.ogg","N","N","Y"
"tune","93","tune",,,"","WordAudio_tune.ogg","N","N","N"
"throne","93","throne",,"th/r/..u/n ","","WordAudio_throne.ogg","N","Y","N"
"children","93","children",,"tsh/i/l/d/r/..r/n","WordImage_children.png","WordAudio_children.ogg","N","Y","N"
"theater","93","theater",,"th/i/..r/t/..r","WordImage_theater.png","WordAudio_theater.ogg","N","N","N"
"trousers","93","trousers",,"t/r/au/z/..r/z","WordImage_trousers.png","WordAudio_trousers.ogg","N","N","N"
"toilet","93","toilet",,"t/oi/l/i/t","WordImage_toilet.png","WordAudio_toilet.ogg","N","N","N"
"tornado","93","tornado",,"t/o:/n/ei/d/..u","WordImage_tornado.png","WordAudio_tornado.ogg","N","N","N"
"tape","93","tape",,"t/ei/p ","","WordAudio_tape.ogg","N","Y","N"
"take","93","take",,"t/ei/k ","","WordAudio_take.ogg","N","Y","N"
"temperature","93","temperature",,"t/e/m/p/r/i/tsh/..r","","WordAudio_temperature.ogg","N","N","N"
"telephone","93","telephone",,"t/e/l/i/f/..u/n","WordImage_telephone.png","WordAudio_telephone.ogg","N","N","N"
"towel","93","towel",,"t/au/..r/l","WordImage_towel.png","WordAudio_towel.ogg","N","N","N"
"trainer","93","trainer",,"t/r/ei/n/..r","WordImage_trainer.png","WordAudio_trainer.ogg","N","N","N"
"vote","93","vote",,"v/..u/t ","","WordAudio_vote.ogg","N","Y","N"
"vulture","93","vulture",,"v/^/l/tsh/..r","WordImage_vulture.png","WordAudio_vulture.ogg","N","N","N"
"violin","93","violin",,"v/ai/..r/l/i/n","WordImage_violin.png","WordAudio_violin.ogg","N","N","N"
"whale","93","whale",,"w/ei/l","WordImage_whale.png","WordAudio_whale.ogg","N","Y","N"
"sport","54","sport","sp/or/t","sp/o:/t","","WordAudio_sport.ogg","Y","N","Y"
"worm","93","worm",,"w/e:r/m","WordImage_worm.png","WordAudio_worm.ogg","N","Y","N"
"world","93","world",,"w/e:r/l/d","WordImage_world.png","WordAudio_world.ogg","N","N","N"
"wiser","93","wiser",,"w/ai/z/..r ","","WordAudio_wiser.ogg","N","N","N"
"wise","93","wise",,"w/ai/z ","","WordAudio_wise.ogg","N","Y","N"
"white","93","white",,"w/ai/t","WordImage_white.png","WordAudio_white.ogg","N","Y","N"
"wine","93","wine",,"w/ai/n ","","WordAudio_wine.ogg","N","N","N"
"while","93","while",,"w/ai/l ","","WordAudio_while.ogg","N","Y","N"
"wider","93","wider",,"w/ai/d/..r ","","WordAudio_wider.ogg","N","N","N"
"wide","93","wide",,"w/ai/d ","","WordAudio_wide.ogg","N","Y","N"
"wire","93","wire",,"w/ai/..r ","","WordAudio_wire.ogg","N","Y","N"
"wagon","93","wagon",,"w/ae/g/..r/n","WordImage_wagon.png","WordAudio_wagon.ogg","N","N","N"
"woken","93","woken",,"w/..u/k/..r/n ","","WordAudio_woken.ogg","N","N","N"
"woke","93","woke",,"w/..u/k ","","WordAudio_woke.ogg","N","Y","N"
"volcano","93","volcano",,"v/o/l/k/ei/n/..u","WordImage_volcano.png","WordAudio_volcano.ogg","N","N","N"
"village","93","village",,"v/i/l/i/dz","WordImage_village.png","WordAudio_village.ogg","N","N","N"
"vegetables","93","vegetables",,"v/e/dz/t/..r/b/l/z","WordImage_vegetables.png","WordAudio_vegetables.ogg","N","N","N"
"vine","93","vine",,"v/ai/n","WordImage_vine.png","WordAudio_vine.ogg","N","Y","N"
"time","93","time",,"t/ai/m ","","WordAudio_time.ogg","N","Y","N"
"tide","93","tide",,"t/ai/d ","","WordAudio_tide.ogg","N","Y","N"
"tire","93","tire",,"t/ai/..r ","","WordAudio_tire.ogg","N","Y","N"
"tyre","93","tyre",,"t/ai/..r","WordImage_tyre.png","WordAudio_tyre.ogg","N","Y","N"
"shame","93","shame",,"sh/ei/m ","","WordAudio_shame.ogg","N","Y","N"
"shake","93","shake",,"sh/ei/k ","","WordAudio_shake.ogg","N","Y","N"
"shade","93","shade",,"sh/ei/d","WordImage_shade.png","WordAudio_shade.ogg","N","Y","N"
"shirt","93","shirt",,"sh/e:r/t","WordImage_shirt.png","WordAudio_shirt.ogg","N","N","N"
"shine","93","shine",,"sh/ai/n ","","WordAudio_shine.ogg","N","Y","N"
"shire","93","shire",,"sh/ai/..r ","","WordAudio_shire.ogg","N","N","N"
"chandelier","93","chandelier",,"sh/ae/n/d/i/l/i/..r","WordImage_chandelier.png","WordAudio_chandelier.ogg","N","N","N"
"swan","93","swan",,"s/w/o/n","WordImage_swan.png","WordAudio_swan.ogg","N","N","N"
"sweater","93","sweater",,"s/w/e/t/..r","WordImage_sweater.png","WordAudio_sweater.ogg","N","N","N"
"suit","93","suit",,"s/u:/t","WordImage_suit.png","WordAudio_suit.ogg","N","N","N"
"soup","93","soup",,"s/u:/p","WordImage_soup.png","WordAudio_soup.ogg","N","N","N"
"strike","93","strike",,"s/t/r/ai/k ","","WordAudio_strike.ogg","N","Y","N"
"stake","93","stake",,"s/t/ei/k ","","WordAudio_stake.ogg","N","Y","N"
"stairs","93","stairs",,"s/t/e..r/z","WordImage_stairs.png","WordAudio_stairs.ogg","N","N","N"
"statue","93","statue",,,"WordImage_statue.png","WordAudio_statue.ogg","N","N","N"
"stove","93","stove",,"s/t/..u/v","WordImage_stove.png","WordAudio_stove.ogg","N","Y","N"
